ISO_NO	JOINT	JOINT_TYPE	Size	Thk	BASE_METAL	Test_Package_No	FITUP_DATE	WELD_DATE	SP_ERECTION_DATE	RT_RESULT	PWHT_Result	PT_Result	05-History_Sheet_Status	07-Line_Check_RESULT	08-Cleaning_RESULT	09-H/V_Test_RESULT	10-FL/DRY_RESULT	14-Reinstatement_RESULT	16-Face_Cleaning_RESULT
ISO-56015	0036A	BW	8	8.18	GALV	56-FW-015	8/28/2017	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56015	0001RW	BW	8	8.18	GALV	56-FW-UG-221	12/17/2020	12/19/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56015	0003DM	BW	8	8.18	GALV	56-FW-UG-221	5/18/2019	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56015	0004DM	BW	8	8.18	GALV	56-FW-UG-221	5/18/2019	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56015	0006DM	BW	8	8.18	GALV	56-FW-UG-221	7/20/2019	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56015	0012RW	OLET	2	23	GALV	56-FW-UG-221	2/5/2021	2/6/2021	2/15/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56015	0019DMRW	BW	8	8.18	GALV	56-FW-UG-221	12/17/2020	2/6/2021	2/15/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0001	BW	8	8.18	GALV	56-FW-UG-222	4/18/2017	5/4/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0002	BW	8	8.18	GALV	56-FW-UG-222	4/18/2017	5/4/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0005	BW	8	8.18	GALV	56-FW-UG-222	4/19/2017	5/4/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0007	OLET	0.5	12	GALV	56-FW-UG-222	1/19/2018	2/2/2020	1/30/2018			Acc	ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0008	THD	0.5	3.73	GALV	56-FW-UG-222	12/14/2020	12/14/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0009	THD	0.5	3.73	GALV	56-FW-UG-222	12/14/2020	12/14/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0011	BW	8	8.18	GALV	56-FW-UG-222	12/7/2020	12/9/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0012	OLET	2	23	GALV	56-FW-UG-222	1/19/2018	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0013	THD	2	5.54	GALV	56-FW-UG-222	1/1/2021	1/1/2021	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0014	THD	2	5.54	GALV	56-FW-UG-222	1/1/2021	1/1/2021	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0015	BW	8	8.18	GALV	56-FW-UG-222	12/8/2020	12/9/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0016	BW	8	8.18	GALV	56-FW-UG-222	4/19/2017	4/28/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0017	BW	8	8.18	GALV	56-FW-UG-222	4/19/2017	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0018	BW	8	8.18	GALV	56-FW-UG-222	4/19/2017	5/3/2017	1/30/2018	ACC			ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0020	BW	8	8.18	GALV	56-FW-UG-222	4/19/2017	5/3/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0021	BW	8	8.18	GALV	56-FW-UG-222	4/19/2017	5/3/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0022	BW	8	8.18	GALV	56-FW-016	4/20/2017	5/2/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56016	0023	BW	8	8.18	GALV	56-FW-016	4/19/2017	5/2/2017	1/30/2018	ACC			ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56016	0024	BW	8	8.18	GALV	56-FW-016	4/20/2017	5/3/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56016	0025	BW	8	8.18	GALV	56-FW-016	6/19/2017	2/2/2020	8/16/2018	ACC			ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56016	0026	BW	8	8.18	GALV	56-FW-016	6/19/2017	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56016	0027	BW	8	8.18	GALV	56-FW-016	4/20/2017	4/27/2017	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56016	0028	BW	8	8.18	GALV	56-FW-016	7/27/2017	2/2/2020	1/30/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56016	0029	OLET	0.75	16	GALV	56-FW-016	7/29/2017	2/2/2020	8/16/2018			Acc	ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56016	0030	THD	0.75	3.91	GALV	56-FW-016	10/7/2017	10/7/2017	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56016	0031	THD	0.75	3.91	GALV	56-FW-016	10/7/2017	10/7/2017	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56016	0032	THD	0.75	3.91	GALV	56-FW-016	10/7/2017	10/7/2017	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56016	0033	BW	8	8.18	GALV	56-FW-016	7/27/2017	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56016	0034	BW	8	8.18	GALV	56-FW-016	4/20/2017	5/1/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56016	0035	BW	8	8.18	GALV	56-FW-016	5/21/2017	2/2/2020	1/30/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56016	0036	BW	8	8.18	GALV	56-FW-016	7/27/2017	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56016	0037	BW	8	8.18	GALV	56-FW-016	4/20/2017	4/28/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56016	0038	BW	8	8.18	GALV	56-FW-016	6/18/2017	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56016	0039	BW	8	8.18	GALV	56-FW-016	5/9/2017	2/2/2020	1/30/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56016	0040	BW	8	8.18	GALV	56-FW-016	5/9/2017	5/11/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56016	0004A	BW	8	8.18	GALV	56-FW-UG-222	5/17/2019	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0025A	BW	8	8.18	GALV	56-FW-016	6/19/2017	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56016	0033A	BW	8	8.18	GALV	56-FW-016	7/27/2017	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56016	0037A	BW	8	8.18	GALV	56-FW-016	6/18/2017	2/2/2020	8/16/2018	ACC			ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56016	0003DM	BW	8	8.18	GALV	56-FW-UG-222	5/17/2019	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0004DM	BW	8	8.18	GALV	56-FW-UG-222	5/17/2019	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0006DM	BW	8	8.18	GALV	56-FW-UG-222	5/17/2019	2/2/2020	2/7/2021	ACC			ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0010RW	BW	8	8.18	GALV	56-FW-UG-222	12/14/2020	12/16/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0019DM	BW	8	8.18	GALV	56-FW-UG-222	5/17/2019	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56016	0019ARW	BW	8	8.18	GALV	56-FW-UG-222	12/14/2020	12/16/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56017	0001	BW	8	8.18	GALV	56-FW-UG-223	4/21/2017	4/24/2017	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56017	0003	BW	8	8.18	GALV	56-FW-UG-223	4/21/2017	4/25/2017	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56017	0005	BW	8	8.18	GALV	56-FW-UG-223	4/21/2017	4/24/2017	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56017	0008	THD	0.5	3.73	GALV	56-FW-UG-223	1/15/2021	1/15/2021	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56017	0009	THD	0.5	3.73	GALV	56-FW-UG-223	1/15/2021	1/15/2021	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56017	0011	BW	8	8.18	GALV	56-FW-UG-223	1/15/2021	1/20/2021	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56017	0012	OLET	2	23	GALV	56-FW-UG-223	11/15/2017	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56017	0013	THD	2	5.54	GALV	56-FW-UG-223	1/15/2021	1/15/2021	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56017	0014	THD	2	5.54	GALV	56-FW-UG-223	1/15/2021	1/15/2021	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56017	0015	BW	8	8.18	GALV	56-FW-UG-223	1/19/2021	1/20/2021	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56017	0018	BW	8	8.18	GALV	56-FW-UG-223	4/22/2017	5/2/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56017	0020	BW	8	8.18	GALV	56-FW-UG-223	4/22/2017	5/6/2017	1/30/2018	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56017	0021	BW	8	8.18	GALV	56-FW-UG-223	4/22/2017	5/3/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56017	0024	BW	8	8.18	GALV	56-FW-017	9/13/2017	2/2/2020	8/16/2018	ACC			ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56017	0025	BW	8	8.18	GALV	56-FW-017	4/23/2017	4/25/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56017	0026	OLET	0.75	16	GALV	56-FW-017	9/14/2017	2/2/2020	8/16/2018			Acc	ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56017	0027	THD	0.75	3.91	GALV	56-FW-017	11/19/2017	11/19/2017	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56017	0028	THD	0.75	3.91	GALV	56-FW-017	11/19/2017	11/19/2017	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56017	0029	THD	0.75	3.91	GALV	56-FW-017	11/19/2017	11/19/2017	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56017	0030	BW	8	8.18	GALV	56-FW-017	10/2/2017	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56017	0031	BW	8	8.18	GALV	56-FW-017	4/23/2017	4/25/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56017	0032	BW	8	8.18	GALV	56-FW-017	9/2/2017	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56017	0033	BW	8	8.18	GALV	56-FW-017	9/3/2017	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56017	0034	BW	8	8.18	GALV	56-FW-017	4/23/2017	4/26/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56017	0035	BW	8	8.18	GALV	56-FW-017	4/23/2017	4/26/2017	1/30/2018	ACC			ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56017	0036	BW	8	8.18	GALV	56-FW-017	4/23/2017	4/26/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56017	0004A	BW	8	8.18	GALV	56-FW-UG-223	5/18/2019	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56017	0019A	BW	8	8.18	GALV	56-FW-UG-223	5/17/2019	2/2/2020	2/7/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56017	0022A	BW	8	8.18	GALV	56-FW-017	1/14/2021	1/19/2021	2/7/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56017	0031A	BW	8	8.18	GALV	56-FW-017	9/13/2017	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56017	0032A	BW	8	8.18	GALV	56-FW-017	9/5/2017	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56017	0033A	BW	8	8.18	GALV	56-FW-017	9/13/2017	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56017	0002RW	BW	8	8.18	GALV	56-FW-UG-223	1/21/2021	1/23/2021	2/7/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56017	0004DM	BW	8	8.18	GALV	56-FW-UG-223	5/18/2019	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56017	0019DM	BW	8	8.18	GALV	56-FW-UG-223	5/17/2019	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56018	0001	BW	8	8.18	GALV	56-FW-UG-219	5/4/2017	5/6/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56018	0002	BW	8	8.18	GALV	56-FW-UG-219	5/4/2017	5/6/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56018	0005	BW	8	8.18	GALV	56-FW-UG-219	4/23/2017	5/4/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56018	0008	THD	0.5	3.73	GALV	56-FW-UG-219	1/23/2021	1/23/2021	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56018	0009	THD	0.5	3.73	GALV	56-FW-UG-219	1/23/2021	1/23/2021	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56018	0011	BW	8	8.18	GALV	56-FW-UG-219	4/25/2017	4/28/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56018	0012	OLET	2	23	GALV	56-FW-UG-219	11/15/2017	2/2/2020	2/7/2021			Acc	ACC	ACC	ACC	ACC	ACC		ACC
ISO-56018	0013	THD	2	5.54	GALV	56-FW-UG-219	1/23/2021	1/23/2021	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56018	0014	THD	2	5.54	GALV	56-FW-UG-219	1/23/2021	1/23/2021	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56018	0015	BW	8	8.18	GALV	56-FW-UG-219	1/23/2021	1/27/2021	2/7/2021	ACC			ACC	ACC	ACC	ACC	ACC		ACC
ISO-56018	0016	BW	8	8.18	GALV	56-FW-UG-219	4/24/2017	4/26/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56018	0017	BW	8	8.18	GALV	56-FW-UG-219	4/24/2017	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56018	0018	BW	8	8.18	GALV	56-FW-UG-219	4/24/2017	5/7/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56018	0020	BW	8	8.18	GALV	56-FW-UG-219	4/24/2017	5/7/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56018	0021	BW	8	8.18	GALV	56-FW-UG-219	4/25/2017	5/6/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56018	0022	BW	8	8.18	GALV	56-FW-010	4/24/2017	4/27/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56018	0023	BW	8	8.18	GALV	56-FW-010	4/24/2017	4/27/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56018	0024	BW	8	8.18	GALV	56-FW-010	7/30/2017	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56018	0026	OLET	0.75	16	GALV	56-FW-010	7/30/2017	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56018	0027	THD	0.75	3.91	GALV	56-FW-010	8/2/2017	8/2/2017	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56018	0028	THD	0.75	3.91	GALV	56-FW-010	8/2/2017	8/2/2017	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56018	0029	THD	0.75	3.91	GALV	56-FW-010	8/2/2017	8/2/2017	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56018	0030	BW	8	8.18	GALV	56-FW-010	8/3/2017	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56018	0031	BW	8	8.18	GALV	56-FW-010	4/25/2017	4/27/2017	1/30/2018	ACC			ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56018	0032	BW	8	8.18	GALV	56-FW-010	7/29/2017	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56018	0033	BW	8	8.18	GALV	56-FW-010	7/29/2017	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56018	0034	BW	8	8.18	GALV	56-FW-010	4/25/2017	4/29/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56018	0035	BW	8	8.18	GALV	56-FW-010	4/25/2017	4/29/2017	1/30/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56018	0004A	BW	8	8.18	GALV	56-FW-UG-219	5/17/2019	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56018	0019A	BW	8	8.18	GALV	56-FW-UG-219	5/17/2019	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56018	0031A	BW	8	8.18	GALV	56-FW-010	7/30/2017	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56018	0032A	BW	8	8.18	GALV	56-FW-010	7/29/2017	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56018	0003RW	BW	8	8.18	GALV	56-FW-UG-219	1/24/2021	1/27/2021	2/7/2021	ACC			ACC	ACC	ACC	ACC	ACC		ACC
ISO-56018	0004DM	BW	8	8.18	GALV	56-FW-UG-219	5/17/2019	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56018	0019DM	BW	8	8.18	GALV	56-FW-UG-219	5/17/2019	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC		ACC
ISO-56018	0025RWTN	BW	8	8.18	GALV	56-FW-010	10/2/2017	2/2/2020	8/16/2018	ACC			ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56019	0001	BW	4	6.02	CS	56-FW-033	2/2/2020	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56019	0002	BW	4	6.02	CS	56-FW-033	4/11/2017	2/2/2020	1/30/2018	ACC			ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56019	0002A	BW	4	6.02	CS	56-FW-033	11/11/2022	11/11/2022	8/20/2024	ACC			ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56020	0001	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	3/6/2018	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0002	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0003	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0004	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0005	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0006	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0007	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0008	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	3/6/2018	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0009	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0010	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0011	THD	1.5	5.08	GALV	56-FW-UG-KC-278	12/31/2020	12/31/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0012	THD	0.5	3.73	GALV	56-FW-UG-KC-278	2/3/2021	2/3/2021	2/15/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0013	THD	0.5	3.73	GALV	56-FW-UG-KC-278	2/3/2021	2/3/2021	2/15/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0014	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0015	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	3/6/2018	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0016	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	3/6/2018	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0017	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0018	THD	2	3.91	GALV	56-FW-UG-KC-278	3/6/2018	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0019	THD	2	3.91	GALV	56-FW-UG-KC-278	3/6/2018	3/6/2018	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0020	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	2/2/2020	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0021	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	3/6/2018	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0022	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	3/6/2018	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0023	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	3/6/2018	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0024	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	3/6/2018	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0025	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	2/2/2020	2/7/2021			Acc	ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0026	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	3/6/2018	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0027	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	2/2/2020	2/7/2021			Acc	ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0028	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	2/2/2020	2/7/2021			Acc	ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0029	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	2/2/2020	2/7/2021			Acc	ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0030	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	2/2/2020	2/7/2021			Acc	ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0031	THD	4	6.02	GALV	56-FW-UG-KC-278	3/6/2018	3/6/2018	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0032	THD	4	6.02	GALV	57-FW-038	2/19/2018	2/19/2018	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56020	0033	THD	4	6.02	GALV	57-FW-038	2/19/2018	2/19/2018	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56020	0035	THD	4	6.02	GALV	57-FW-038	2/19/2018	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56020	0036	THD	4	6.02	GALV	57-FW-038	2/19/2018	2/2/2020	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	
ISO-56020	0005A	BW	4	6.02	GALV	56-FW-UG-KC-278	1/2/2021	1/5/2021	2/7/2021	ACC			ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0005B	BW	4	6.02	GALV	56-FW-UG-KC-278	1/2/2021	1/5/2021	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0028A	BW	4	6.02	GALV	56-FW-UG-KC-278	1/2/2021	1/5/2021	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56020	0028B	BW	4	6.02	GALV	56-FW-UG-KC-278	1/2/2021	1/5/2021	2/7/2021				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56021	0001	THD	2	3.91	GALV	57-PW-036	2/13/2018	2/13/2018	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56021	0002	THD	2	3.91	GALV	57-PW-036	2/13/2018	2/13/2018	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56021	0003	THD	2	3.91	GALV	57-PW-036	2/13/2018	2/13/2018	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56021	0004	THD	2	3.91	GALV	57-PW-036	2/13/2018	2/13/2018	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56021	0005	THD	2	3.91	GALV	57-PW-036	2/13/2018	2/13/2018	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	ACC
ISO-56021	0006	THD	2	3.91	GALV	57-PW-036	2/13/2018	2/13/2018	8/16/2018				ACC	ACC	ACC	ACC	ACC	ACC	ACC
